DATAFLOW,LAST UPDATE,freq,factor,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Hungary,2007,0.3,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Hungary,2013,0.3,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Hungary,2020,0.4,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Ireland,2007,2.2,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Ireland,2013,3.7,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Ireland,2020,1.3,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Iceland,2007,3.0,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Iceland,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Italy,2007,0.8,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Italy,2013,0.6,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Italy,2020,0.7,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Lithuania,2007,1.5,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Lithuania,2013,,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Lithuania,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Luxembourg,2007,,du,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Luxembourg,2013,2.8,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Luxembourg,2020,1.2,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Latvia,2007,,du,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Latvia,2013,,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Latvia,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Malta,2007,,du,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Malta,2013,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Malta,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Netherlands,2007,4.2,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Netherlands,2020,1.2,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Norway,2007,2.7,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Norway,2013,2.5,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Norway,2020,4.0,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Poland,2007,0.5,du,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Poland,2013,0.4,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Poland,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Portugal,2007,2.2,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Portugal,2013,4.3,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Portugal,2020,1.7,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Romania,2007,0.7,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Romania,2013,0.7,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Romania,2020,0.4,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Sweden,2007,3.2,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Sweden,2013,2.1,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Sweden,2020,3.0,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Slovenia,2007,0.6,du,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Slovenia,2013,1.4,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Slovenia,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Slovakia,2007,,du,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Slovakia,2013,0.7,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Slovakia,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,Türkiye,2013,0.2,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,United Kingdom,2007,5.6,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Females,United Kingdom,2013,5.9,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Austria,2007,0.7,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Austria,2013,1.4,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Austria,2020,0.9,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Belgium,2007,1.8,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Belgium,2013,3.7,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Belgium,2020,2.1,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Bulgaria,2007,0.8,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Bulgaria,2013,1.9,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Bulgaria,2020,1.2,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Switzerland,2013,2.1,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Switzerland,2020,0.8,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Cyprus,2007,0.5,du,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Cyprus,2013,1.4,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Cyprus,2020,2.8,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Czechia,2007,1.4,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Czechia,2013,1.9,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Czechia,2020,0.4,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Germany,2007,,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Germany,2013,0.6,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Germany,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Denmark,2007,1.8,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Denmark,2013,1.9,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Denmark,2020,1.0,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Euro area - 19 countries  (2015-2022),2007,1.8,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Euro area - 19 countries  (2015-2022),2013,2.3,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Euro area - 19 countries  (2015-2022),2020,1.3,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Estonia,2007,,du,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Estonia,2013,2.6,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Estonia,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Greece,2007,0.9,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Greece,2013,2.6,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Greece,2020,2.3,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Spain,2007,3.3,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Spain,2013,2.9,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Spain,2020,1.5,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,European Union - 27 countries (from 2020),2007,1.8,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,European Union - 27 countries (from 2020),2013,2.1,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,European Union - 27 countries (from 2020),2020,1.2,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,European Union - 28 countries (2013-2020),2007,2.1,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,European Union - 28 countries (2013-2020),2013,2.4,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Finland,2007,3.7,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Finland,2013,2.7,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Finland,2020,2.6,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,France,2007,3.0,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,France,2013,5.1,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,France,2020,1.8,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Croatia,2007,2.0,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Croatia,2013,2.6,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Croatia,2020,1.8,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Hungary,2007,0.8,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Hungary,2013,0.8,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Hungary,2020,0.4,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Ireland,2007,2.9,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Ireland,2013,4.3,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Ireland,2020,2.2,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Iceland,2007,,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Iceland,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Italy,2007,1.0,d,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Italy,2013,0.9,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Italy,2020,0.9,b,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Lithuania,2007,2.1,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Lithuania,2013,2.2,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Lithuania,2020,0.8,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Luxembourg,2007,,du,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Luxembourg,2013,2.7,,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Luxembourg,2020,0.8,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Latvia,2007,,du,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Latvia,2013,,u,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Latvia,2020,,bu,
ESTAT:HSW_EXP3(1.0),14/09/23 23:00:00,Annual,Violence or threat of violence,From 35 to 54 years,Percentage of total employment,Males,Malta,2007,,du,
