DATAFLOW,LAST UPDATE,freq,sex,age,sizes,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Lithuania,2007,17.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Lithuania,2013,15.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Lithuania,2020,26.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Luxembourg,2007,5.6,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Luxembourg,2013,53.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Luxembourg,2020,67.5,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Latvia,2007,,du,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Latvia,2013,24.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Latvia,2020,50.7,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Malta,2007,28.0,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Malta,2013,12.3,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Malta,2020,43.8,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Netherlands,2007,40.0,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Netherlands,2020,58.9,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Norway,2013,20.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Norway,2020,75.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Poland,2007,24.2,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Poland,2013,16.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Poland,2020,47.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Portugal,2007,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Portugal,2013,37.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Portugal,2020,57.5,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Romania,2007,20.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Romania,2013,17.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Romania,2020,57.3,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Sweden,2007,44.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Sweden,2013,49.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Sweden,2020,77.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Slovenia,2007,44.5,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Slovenia,2013,35.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Slovenia,2020,38.3,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Slovakia,2007,13.0,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Slovakia,2013,27.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Slovakia,2020,53.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,Türkiye,2013,9.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,United Kingdom,2007,41.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Medium,Percentage of total employment,United Kingdom,2013,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Austria,2007,28.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Austria,2013,36.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Austria,2020,51.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Belgium,2007,12.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Belgium,2013,31.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Belgium,2020,50.8,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Bulgaria,2007,14.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Bulgaria,2013,11.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Bulgaria,2020,48.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Switzerland,2013,38.0,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Switzerland,2020,58.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Cyprus,2007,42.3,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Cyprus,2013,18.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Cyprus,2020,43.8,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Czechia,2007,14.2,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Czechia,2013,19.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Czechia,2020,33.7,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Germany,2007,13.8,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Germany,2013,12.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Germany,2020,22.0,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Denmark,2007,17.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Denmark,2013,11.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Denmark,2020,30.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Euro area - 19 countries  (2015-2022),2007,23.3,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Euro area - 19 countries  (2015-2022),2013,27.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Euro area - 19 countries  (2015-2022),2020,40.3,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Estonia,2007,14.5,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Estonia,2013,17.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Estonia,2020,34.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Greece,2007,13.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Greece,2013,28.5,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Greece,2020,66.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Spain,2007,22.4,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Spain,2013,21.7,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Spain,2020,41.9,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,European Union - 27 countries (from 2020),2007,22.7,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,European Union - 27 countries (from 2020),2013,25.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,European Union - 27 countries (from 2020),2020,41.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,European Union - 28 countries (2013-2020),2007,23.7,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,European Union - 28 countries (2013-2020),2013,26.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Finland,2007,40.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Finland,2013,43.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Finland,2020,55.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,France,2007,44.1,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,France,2013,53.7,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,France,2020,50.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Croatia,2007,16.7,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Croatia,2013,23.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Croatia,2020,40.3,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Hungary,2007,13.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Hungary,2013,18.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Hungary,2020,35.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Ireland,2007,13.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Ireland,2013,20.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Ireland,2020,47.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Iceland,2007,38.0,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Iceland,2020,68.4,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Italy,2007,16.5,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Italy,2013,23.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Italy,2020,33.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Lithuania,2007,15.9,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Lithuania,2013,14.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Lithuania,2020,22.8,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Luxembourg,2007,4.5,du,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Luxembourg,2013,48.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Luxembourg,2020,56.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Latvia,2007,,du,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Latvia,2013,18.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Latvia,2020,38.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Malta,2007,22.3,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Malta,2013,8.7,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Malta,2020,36.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Netherlands,2007,32.6,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Netherlands,2020,49.8,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Norway,2007,11.7,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Norway,2013,16.0,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Norway,2020,71.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Poland,2007,26.5,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Poland,2013,15.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Poland,2020,46.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Portugal,2007,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Portugal,2013,33.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Portugal,2020,47.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Romania,2007,12.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Romania,2013,8.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Romania,2020,39.5,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Sweden,2007,37.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Sweden,2013,40.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Sweden,2020,72.3,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Slovenia,2007,45.0,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Slovenia,2013,35.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Slovenia,2020,38.1,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Slovakia,2007,11.6,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Slovakia,2013,20.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Slovakia,2020,50.7,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,Türkiye,2013,6.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,United Kingdom,2007,31.7,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Small,Percentage of total employment,United Kingdom,2013,32.5,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Total,Percentage of total employment,Austria,2007,35.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Total,Percentage of total employment,Austria,2013,43.7,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Total,Percentage of total employment,Austria,2020,60.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Total,Percentage of total employment,Belgium,2007,15.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Total,Percentage of total employment,Belgium,2013,36.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Total,Percentage of total employment,Belgium,2020,52.5,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Total,Percentage of total employment,Bulgaria,2007,13.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Total,Percentage of total employment,Bulgaria,2013,13.7,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Total,Percentage of total employment,Bulgaria,2020,46.3,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Total,Percentage of total employment,Switzerland,2013,44.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Total,Percentage of total employment,Switzerland,2020,65.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Total,Percentage of total employment,Cyprus,2007,46.3,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Total,Percentage of total employment,Cyprus,2013,27.0,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Total,Percentage of total employment,Cyprus,2020,50.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Total,Percentage of total employment,Czechia,2007,15.2,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Total,Percentage of total employment,Czechia,2013,20.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Total,Percentage of total employment,Czechia,2020,35.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Total,Percentage of total employment,Germany,2007,17.8,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Total,Percentage of total employment,Germany,2013,18.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Total,Percentage of total employment,Germany,2020,27.9,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Total,Percentage of total employment,Denmark,2007,24.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Total,Percentage of total employment,Denmark,2013,19.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Total,From 35 to 64 years,Total,Percentage of total employment,Denmark,2020,40.8,b,
